ISO3,country,AI_INDEX,LEGAL_WGI_SCORE,PQC,RES_INDEX,AI_OBSERVED,LEGAL_OBSERVED,PQC_OBSERVED,RES_OBSERVED,AI_IMPUTED,LEGAL_IMPUTED,PQC_IMPUTED,RES_IMPUTED,CONFIDENCE_SCORE,CONFIDENCE_TIER,AI_NORM,LEGAL_NORM,PQC_NORM,RES_NORM,QSSI_SCORE,QSSI_RANK,QSSI_TIER,AI_INDEX_N,LEGAL_WGI_SCORE_N,PQC_N,RES_INDEX_N,CONFIDENCE_SCORE_N,AI_NORM_N,LEGAL_NORM_N,PQC_NORM_N,RES_NORM_N,QSSI_SCORE_N,QSSI_RANK_N,CAPABILITY_TRUE,RVI,RANK_FLIP_PROB,STABILITY_SCORE,UNCERTAINTY,SOVEREIGN_STATE_SCORE,REGIME_CLUSTER,REGIME_LABEL,ATTRACTOR_STRENGTH,SOVEREIGN_POTENTIAL,ATTRACTOR_TYPE,FLOW_CAPABILITY,FLOW_STABILITY,FLOW_UNCERTAINTY,FLOW_MAGNITUDE,FLOW_REGIME,POTENTIAL_U,GRAD_CAPABILITY,GRAD_STABILITY,GRAD_UNCERTAINTY,POTENTIAL_BASIN
BOL,Bolivia (Plurinational State of),0.225132330701489,0.2513381211757334,0.2831350892098555,0.1402940729491456,True,True,True,True,False,False,False,False,1.0,A,0.225132330701489,0.244359172356883,0.2831350892098555,0.09885476219004745,0.21190899653179904,187,Emerging,0.22513233047635664,0.2443591720986291,0.28313508892672035,0.09885476206269064,0.9999999980000001,0.22513233047635664,0.2443591721125238,0.28313508892672035,0.09885476209119268,0.14025581587503272,0.9587628865929961,0.3456346734217472,0.051815357580216735,0.6711,0.6411621020628041,0.7229153575802167,0.1735500764249353,3,STABLE MEDIUM SYSTEMS,0.42319852661727636,0.5466061464758732,CHAOTIC REGION,0.012530581266214813,0.0023444406344216295,-0.0022846743749211362,0.012951123725644898,UPWARD STABILITY GAIN FLOW,0.6211696710580231,-0.009740099278857162,0.0057635595329297296,-0.006173508199792584,TRANSITION SLOPE REGION
NRU,Nauru,0.1213986273286956,0.5061455163677087,0.0972812234494477,0.4807901905859778,True,True,True,True,False,False,False,False,1.0,A,0.1213986273286956,0.5136554452005402,0.0972812234494477,0.5375235384731654,0.29785186771937,161,Emerging,0.12139862720729695,0.5136554446576772,0.09728122335216648,0.5375235377806618,0.9999999980000001,0.12139862720729695,0.5136554446868847,0.09728122335216648,0.5375235379356418,0.24606844081769555,0.8247422680369859,0.4191389430031339,0.23943354103226627,0.8654,0.6165894249238725,1.1048335410322663,0.16977501380122534,0,STABLE MEDIUM SYSTEMS,0.5497221368704254,0.775001899374792,CHAOTIC REGION,0.029970657389077948,0.008727077592275367,-0.012553225041038063,0.03364499437607372,UPWARD STABILITY GAIN FLOW,0.7995567948159933,-0.028360333793508902,-0.012223005497557615,0.0175037044502222,CHAOTIC ENERGY PEAK
TJK,Tajikistan,0.304365142258967,0.273922688120869,0.1238317757009345,0.2979852033444324,True,True,True,True,False,False,False,False,1.0,A,0.304365142258967,0.2682279446801151,0.1238317757009345,0.30201177813870544,0.2514160200736231,174,Emerging,0.30436514195460185,0.26822794439663517,0.1238317755771027,0.3020117777496169,0.9999999980000001,0.30436514195460185,0.2682279444118872,0.1238317755771027,0.30201177783669364,0.18889675382448004,0.891752577314991,0.370683873508883,0.0897856026126659,0.805,0.6289614953714194,0.8947856026126659,0.1585184318360806,3,STABLE MEDIUM SYSTEMS,0.631080406999494,0.6538216123124224,CHAOTIC REGION,-0.001510640327953311,0.011051942766608924,-0.013061619969886196,0.017176536011506163,MIXED TRANSITION FLOW,0.794560093520235,-0.006201072979276967,-0.010030528584018908,0.011866579016938236,CHAOTIC ENERGY PEAK
SUR,Suriname,0.0737471163521128,0.3785423411676922,0.615016992353441,0.1714482387703455,True,True,False,True,False,False,True,False,0.75,B,0.0737471163521128,0.37879648846386055,0.615016992353441,0.13899137194570824,0.28638552367319325,162,Emerging,0.07374711627836568,0.3787964880635249,0.615016991738424,0.13899137176664256,0.49999999900000003,0.07374711627836568,0.37879648808506405,0.615016991738424,0.13899137180671686,0.2319511097900454,0.8298969072122171,0.36135926834161725,0.10349449079539128,0.7682,0.6304796877298388,0.8716944907953913,0.15120582160809004,3,STABLE MEDIUM SYSTEMS,0.6631801380009464,0.6419671479671373,CHAOTIC REGION,0.0032877922835368723,0.0025676933648714484,-0.0029311997722296645,0.00509848599295994,UPWARD STABILITY GAIN FLOW,0.741924635452391,0.0028290818630363757,-0.004424313847890549,0.005094645428240581,TRANSITION SLOPE REGION
TLS,Timor-Leste,0.080396456441294,0.3399575702057176,0.615016992353441,0.1788387898264873,True,True,False,True,False,False,True,False,0.75,B,0.080396456441294,0.33801770729560826,0.615016992353441,0.14851278443744623,0.2826049225892317,164,Emerging,0.08039645636089754,0.3380177069383702,0.615016991738424,0.1485127842461139,0.49999999900000003,0.08039645636089754,0.33801770695759054,0.615016991738424,0.14851278428893344,0.22729644420781267,0.8402061855626793,0.35739913703637666,0.09030780170640769,0.7626,0.6317408267816194,0.8529078017064077,0.15089817521696702,3,STABLE MEDIUM SYSTEMS,0.7030485837702439,0.6308192031427704,CHAOTIC REGION,0.0001399757629845788,-0.002925692214392761,0.00340532482338074,0.004491715184683308,UNCERTAINTY EXPANSION FLOW,0.7139259730082136,0.004854862232634778,0.0006278083676810967,-0.0007701711784206903,TRANSITION SLOPE REGION
MDG,Madagascar,0.1258502387956234,0.289553912480526,0.0707306711979609,0.3393296968596327,True,True,True,True,False,False,False,False,1.0,A,0.1258502387956234,0.28474799291838215,0.0707306711979609,0.3552768153503848,0.20120654185944986,190,Emerging,0.12585023866977316,0.28474799261744277,0.07073067112723024,0.35527681489267376,0.9999999980000001,0.12585023866977316,0.28474799263363415,0.07073067112723024,0.35527681499510794,0.12707898332845022,0.9742268041186896,0.3431379291072732,0.06895253573708783,0.7261,0.6357782050245196,0.7950525357370878,0.14686751190145136,3,STABLE MEDIUM SYSTEMS,0.49922548983957776,0.597173004413882,CHAOTIC REGION,-0.006510846408765536,-0.022187342393945098,0.024717919234587937,0.03384737530078663,UNCERTAINTY EXPANSION FLOW,0.6511218724338048,0.008010567321170189,0.024385364974575996,-0.027201921281278813,TRANSITION SLOPE REGION
GNB,Guinea Bissau,0.0060083359076905,0.1945991519391104,0.615016992353441,0.3302411871781132,True,True,False,True,False,False,True,False,0.75,B,0.0060083359076905,0.18439390749908074,0.615016992353441,0.3435678847232176,0.27832750154128794,166,Emerging,0.006008335901682164,0.1843939073042018,0.615016991738424,0.3435678842805914,0.49999999900000003,0.006008335901682164,0.18439390731468683,0.615016991738424,0.3435678843796497,0.22203009526212628,0.8505154639131417,0.3518654360667827,0.09943996980091258,0.7545,0.6316709213922114,0.8539399698009125,0.14199856668739824,3,STABLE MEDIUM SYSTEMS,0.6977653753607439,0.633774605001161,CHAOTIC REGION,-0.0025071920445979,0.0010562657282457977,-0.0011696163864387543,0.0029613699074225214,MIXED TRANSITION FLOW,0.6958897540391382,0.0071282492496627286,-0.0008716751230473108,0.0009648173260299505,TRANSITION SLOPE REGION
COM,Comoros,0.131274935751109,0.2179697149691569,0.615016992353441,0.3540554781011742,True,True,False,False,False,False,True,True,0.5,C,0.131274935751109,0.20909336927689767,0.615016992353441,0.3742483692167633,0.3285174949732633,155,Emerging,0.13127493561983405,0.20909336905591483,0.615016991738424,0.37424836873461076,0.0,0.13127493561983405,0.2090933690678043,0.615016991738424,0.3742483688425149,0.2838238761482873,0.793814432985599,0.3397186945046588,0.10294261127480417,0.7315,0.6330037489868431,0.8344426112748042,0.1292386511802662,3,STABLE MEDIUM SYSTEMS,0.6234945730828244,0.6254536386225551,CHAOTIC REGION,-0.0038440170599823853,-0.005401061773015303,0.006178597699947719,0.00906217440635315,UNCERTAINTY EXPANSION FLOW,0.6468552032822547,-0.0017681611518032825,0.006311153288492299,-0.007216430924352979,TRANSITION SLOPE REGION
LBN,Lebanon,0.3142402396745158,0.2330648139015806,0.1769328802039082,0.3540554781011742,True,True,True,False,False,False,False,True,0.75,B,0.3142402396745158,0.2250468068827619,0.1769328802039082,0.3742483692167633,0.27707674563407503,167,Emerging,0.31424023936027556,0.2250468066449185,0.17693288002697533,0.37424836873461076,0.49999999900000003,0.31424023936027556,0.2250468066577151,0.17693288002697533,0.3742483688425149,0.22049016805378466,0.8556701030883729,0.3415542599814926,0.10381036039450504,0.7442,0.6320735029188137,0.8480103603945051,0.12785759428018634,3,STABLE MEDIUM SYSTEMS,0.6675570276688306,0.6339417088809876,CHAOTIC REGION,0.005638856858340202,-0.0003673315278300282,0.00044032123786691413,0.005667938065355418,UNCERTAINTY EXPANSION FLOW,0.6577042888953154,-0.010267956147933946,0.002590678983689365,-0.003018913316271669,TRANSITION SLOPE REGION
SDN,Sudan,0.0598416387889014,0.098329870948969,0.615016992353441,0.1810731530476861,True,True,False,True,False,False,True,False,0.75,B,0.0598416387889014,0.0826505552684612,0.615016992353441,0.1513913646304242,0.22608469193632896,182,Emerging,0.05984163872905975,0.08265055518111096,0.615016991738424,0.1513913644353833,0.49999999900000003,0.05984163872905975,0.08265055518581063,0.615016991738424,0.15139136447903284,0.15770889279012978,0.9329896907168403,0.30986360752029773,0.07218233538941712,0.6313,0.6426840423090943,0.7034823353894171,0.12429603638327799,3,STABLE MEDIUM SYSTEMS,0.309512260513504,0.5477532805989346,CHAOTIC REGION,0.04787272763886716,-0.013507211640891359,0.013608271024188767,0.051569640857434346,UNCERTAINTY EXPANSION FLOW,0.525031868115607,-0.049250242801707346,0.021154813836350428,-0.021593599728126172,TRANSITION SLOPE REGION
SOM,Somalia,0.1498725340623882,0.0469753292328884,0.615016992353441,0.2619649703562118,True,True,False,True,False,False,True,False,0.75,B,0.1498725340623882,0.028375887661913825,0.615016992353441,0.25560610504016934,0.2682927120995018,169,Emerging,0.14987253391251565,0.028375887631924425,0.615016991738424,0.25560610471086626,0.49999999900000003,0.14987253391251565,0.028375887633537936,0.615016991738424,0.2556061047845632,0.20967529029796692,0.8659793814388352,0.33394524607268844,0.08522805363858409,0.7688,0.6316649591088017,0.8540280536385841,0.1141900471491343,3,STABLE MEDIUM SYSTEMS,0.6108200892889722,0.6411327399443913,CHAOTIC REGION,0.005896491097789225,0.006113039908239248,-0.006979625977198756,0.010993318105450282,UPWARD STABILITY GAIN FLOW,0.6358538125972331,0.0005829335956757017,-0.00468131740560862,0.005338822827667104,TRANSITION SLOPE REGION
YEM,Yemen,0.0285386873063819,0.0865224006450518,0.615016992353441,0.2086405444075195,True,True,False,True,False,False,True,False,0.75,B,0.0285386873063819,0.07017168768237159,0.615016992353441,0.18690705249513598,0.22307695494053312,184,Emerging,0.02853868727784321,0.0701716876082098,0.615016991738424,0.18690705225433946,0.49999999900000003,0.02853868727784321,0.0701716876121999,0.615016991738424,0.1869070523082289,0.15400577533239765,0.9432989690673026,0.30896123465592845,0.07346223086529673,0.6778,0.638997742902309,0.7512622308652966,0.10769444173063586,3,STABLE MEDIUM SYSTEMS,0.34893594161994834,0.5810626016577783,CHAOTIC REGION,0.027975465385997947,-0.0049899802687791706,0.005935845076722346,0.02903034315024236,UNCERTAINTY EXPANSION FLOW,0.5473535006009338,-0.03759101872820214,0.0027702744877773355,-0.0035146355344719362,TRANSITION SLOPE REGION
GNQ,Equatorial Guinea,0.0560676603138352,0.1671001434614802,0.615016992353441,0.17404236677194,True,True,False,True,False,False,True,False,0.75,B,0.0560676603138352,0.15533124829194653,0.615016992353441,0.14233344516486593,0.2372241571321166,178,Emerging,0.056067660257767535,0.15533124812778282,0.615016991738424,0.14233344498149456,0.49999999900000003,0.056067660257767535,0.15533124813661528,0.615016991738424,0.14233344502253248,0.1714237714826418,0.9123711340159156,0.32011759952357866,0.07497492799193096,0.7528,0.6334655990759704,0.827774927991931,0.10093243655163718,3,STABLE MEDIUM SYSTEMS,0.4953042489938797,0.6288929634693187,CHAOTIC REGION,0.016582690451394294,-0.00987886264117338,0.011243067816520347,0.022337952538601432,UNCERTAINTY EXPANSION FLOW,0.5862492785510667,-0.009931792029722664,0.012855820684711508,-0.014691164304054668,TRANSITION SLOPE REGION
PRK,"Democratic People's Republic
of Korea",0.0935156255883958,0.1296405029326368,0.615016992353441,0.3540554781011742,True,True,False,False,False,False,True,True,0.5,C,0.0935156255883958,0.11574157480982294,0.615016992353441,0.3742483692167633,0.29851934303103445,159,Emerging,0.09351562549488016,0.11574157468750006,0.615016991738424,0.37424836873461076,0.0,0.09351562549488016,0.11574157469408136,0.615016991738424,0.3742483688425149,0.24689023457249684,0.8144329896865236,0.3143971223349396,0.10979276840347015,0.7485,0.6313769142654684,0.8582927684034702,0.08255998692942168,3,STABLE MEDIUM SYSTEMS,0.5427548804807497,0.6519925688872203,CHAOTIC REGION,-0.008508035985182433,-0.009935672766917647,0.011646987469319137,0.017514467927028363,UNCERTAINTY EXPANSION FLOW,0.5719098777966306,0.005481506780685726,0.0052858134632881955,-0.006288654135347793,TRANSITION SLOPE REGION
SYR,Syrian Arab Republic,0.1358913768647058,0.0743948159425676,0.615016992353441,0.3540554781011742,True,True,False,False,False,False,True,True,0.5,C,0.1358913768647058,0.05735450332822768,0.615016992353441,0.3742483692167633,0.29955465411760834,158,Emerging,0.1358913767288144,0.057354503267611885,0.615016991738424,0.37424836873461076,0.0,0.1358913767288144,0.05735450327087317,0.615016991738424,0.3742483688425149,0.24816490671445418,0.8092783505112924,0.3111332489341667,0.11504157573178894,0.7672,0.6297819360482017,0.882241575731789,0.07007592282576756,3,STABLE MEDIUM SYSTEMS,0.7322846990536472,0.6695760151355211,CHAOTIC REGION,-0.0030014854615619535,0.0037817459813199727,-0.004442705976138717,0.0065611092075666755,MIXED TRANSITION FLOW,0.5680164877295896,-0.00391319671313517,-0.005850573960396972,0.006861402707690367,TRANSITION SLOPE REGION
TKM,Turkmenistan,0.1431475143387359,0.1742850609877841,0.615016992353441,0.0635626880057608,True,True,False,True,False,False,True,False,0.75,B,0.1431475143387359,0.16292471514978615,0.615016992353441,0.0,0.22928344541993825,180,Emerging,0.14314751419558838,0.16292471497759722,0.615016991738424,0.0,0.49999999900000003,0.14314751419558838,0.16292471498686142,0.615016991738424,0.0,0.16164718921853832,0.922680412366378,0.3115005493106727,0.08302147241624001,0.8038,0.6294812107629449,0.88682147241624,0.06922888862951933,3,STABLE MEDIUM SYSTEMS,0.6979038606585853,0.6725304563707434,CHAOTIC REGION,-0.003621165771495599,0.006368097707877163,-0.0075196497526895945,0.010498125659604497,MIXED TRANSITION FLOW,0.572151280613195,0.008892595543726808,-0.0020799262692916543,0.002352356427103963,TRANSITION SLOPE REGION
CAF,Central African Republic,0.0205523956386631,0.1518859585218665,0.615016992353441,0.3540554781011742,True,True,False,False,False,False,True,True,0.5,C,0.0205523956386631,0.1392519532012164,0.615016992353441,0.3742483692167633,0.2813324497243933,165,Emerging,0.020552395618110703,0.13925195305404628,0.615016991738424,0.37424836873461076,0.0,0.020552395618110703,0.13925195306196442,0.615016991738424,0.3742483688425149,0.22572977914139897,0.8453608247379105,0.3062936383895922,0.11260379223573136,0.7627,0.6302400891651727,0.8753037922357314,0.0647209220717049,3,STABLE MEDIUM SYSTEMS,0.6942424271192768,0.666842274667637,CHAOTIC REGION,0.0051635248516551935,-0.0001585449193747257,0.00021835326210262185,0.005170570909695677,UNCERTAINTY EXPANSION FLOW,0.5483152883546062,-0.0081900540561519,-0.004491314384254726,0.005139980071868722,TRANSITION SLOPE REGION
AFG,Afghanistan,0.0610516005380055,0.102615014056443,0.615016992353441,0.3540554781011742,True,True,False,False,False,False,True,True,0.5,C,0.0610516005380055,0.08717936051202571,0.615016992353441,0.3742483692167633,0.28306769265635784,163,Emerging,0.06105160047695389,0.08717936041988915,0.615016991738424,0.37424836873461076,0.0,0.06105160047695389,0.08717936042484635,0.615016991738424,0.3742483688425149,0.22786620543257602,0.8350515463874483,0.30344639951569463,0.11038439895348037,0.7651,0.6302281223780587,0.8754843989534804,0.060250991349307025,3,STABLE MEDIUM SYSTEMS,0.643615958206835,0.6681243696422011,CHAOTIC REGION,0.00996716236658482,-5.5626002904651806e-05,9.70149974059975e-05,0.009967789715066502,UNCERTAINTY EXPANSION FLOW,0.5394646512826627,-0.004695732594353612,0.00434379744149016,-0.005264308322991629,TRANSITION SLOPE REGION
ERI,Eritrea,0.0,0.088856877889039,0.615016992353441,0.3540554781011742,True,True,False,False,False,False,True,True,0.5,C,0.0,0.07263890815048414,0.615016992353441,0.3742483692167633,0.2618441220226479,170,Emerging,0.0,0.07263890807371483,0.615016991738424,0.37424836873461076,0.0,0.0,0.07263890807784523,0.615016991738424,0.3742483688425149,0.20173580405806807,0.8711340206140664,0.2906071238070607,0.11067654675516712,0.8111,0.6272300391937187,0.9217765467551672,0.026061832733642622,3,STABLE MEDIUM SYSTEMS,0.35436940747085566,0.7046855908482692,CHAOTIC REGION,0.013024004408254602,0.01095764978977537,-0.01309344469223317,0.02147400925887312,UPWARD STABILITY GAIN FLOW,0.5098608426581248,-0.016625014356037037,-0.012789255266511645,0.015338046239756728,TRANSITION SLOPE REGION
SSD,South Sudan,0.0077494154071724,0.0201261421088243,0.615016992353441,0.3540554781011742,True,True,False,False,False,False,True,True,0.5,C,0.0077494154071724,0.0,0.615016992353441,0.3742483692167633,0.2496411650147028,175,Emerging,0.007749415399422984,0.0,0.615016991738424,0.37424836873461076,0.0,0.007749415399422984,0.0,0.615016991738424,0.3742483688425149,0.18671155719232138,0.8969072164902222,0.27978621141230575,0.1096514150726427,0.8424,0.6253411796114386,0.9520514150726427,0.0,3,STABLE MEDIUM SYSTEMS,0.2890407647470406,0.7295105365968454,CHAOTIC REGION,0.031280196820398815,0.0272025599498395,-0.033433219598426045,0.05325608090785577,UPWARD STABILITY GAIN FLOW,0.4682399432151116,-0.034881206768181246,-0.029034165426575775,0.035677821145949605,TRANSITION SLOPE REGION
